8.082843982156702189e-01 2.165481178233469584e-01 2.022511250407308669e-01
-3.138271296202648775e-01 4.112349304752613288e-01 -6.769540992745032293e-01
-4.150293320715858214e-01 3.816598222173525068e-01 -1.228577213586428026e-02
4.999977575998048041e-01 2.238158781221078197e-01 1.443146361648925402e-01
7.003313251553200391e-01 -4.569438280391905916e-01 4.773927573237642975e-03
-5.458361115861972701e-01 -6.202114867903514295e-01 -2.261447670030410362e-01
-6.366842590768960752e-01 5.688579850534767335e-01 -8.651551879613575413e-02
4.711508966071004112e-02 6.296005486882787494e-01 1.823678017198123447e-01
5.954192395922288661e-01 -5.707751775556215712e-01 3.282951895750269022e-01
5.853351856229285222e-01 -1.335266614750007796e-01 5.079644102743441358e-02
4.303038216863468435e-01 7.048545171086511019e-01 1.009260704304623668e-01
5.920889602706936455e-02 -4.205022037679206903e-02 -8.631068965031709617e-01
6.407380600152227101e-01 -2.109159490119343339e-01 4.763987887343109073e-01
-7.572624200813509177e-01 3.719318448297973534e-01 1.751053559571232321e-01
-7.018952599924107583e-01 -1.699557048188446995e-01 -4.799025683573010514e-01
-5.734289712534911265e-01 -5.191406976304878684e-01 3.738262444740965695e-01
2.196210522411545241e-01 2.331889682521952056e-01 -8.104709363207512895e-01
2.959040228839492914e-01 -7.047044723642490460e-01 4.214810425205403610e-01
5.309929197105632548e-02 3.283756162280757063e-01 -2.622555845213042081e-01
-4.759436734683606396e-01 4.510983451346927131e-01 5.625293137069560245e-01
-3.938106019927344881e-01 7.745299428052411228e-01 -1.028226922691525408e-01
3.681347873318818742e-01 1.923060124837356055e-01 -3.553281716070366691e-01
6.661319480525484948e-01 5.183720771078287326e-01 -1.428865712852173397e-01
-5.213726141515270113e-02 -4.670760441316204048e-01 -4.402021306443001936e-01
-8.200545534911118928e-02 8.328992336602568658e-01 -2.921045212511030886e-01
-1.064890498681915626e-01 -4.223117349851726599e-01 7.642105013142310721e-01
-6.302367537463960945e-01 -7.065814578095064302e-02 6.220258258883528679e-01
6.100718842659123009e-01 3.396451626919621547e-01 4.721615099088823375e-01
-8.612976828896171111e-02 6.290874956670777784e-01 -5.500073295049022759e-01
-7.520388753130112514e-02 1.041413252002766354e-01 6.053251042949002736e-01
2.369495338128007472e-02 -7.768555338421141432e-01 -4.002287767206850200e-01
-6.807830147234464890e-01 4.051230109024499537e-01 -3.079060051500838724e-01
8.581181584346736155e-03 -2.758755905162316724e-01 2.380411698997120795e-01
1.066898388038960421e-01 -3.530861112851200745e-01 -7.728786344258047336e-01
2.083728781094499327e-01 -8.406799658155466037e-01 -6.641630077411513067e-02
-1.231967450261398922e-01 7.635102777258215845e-01 4.340332671140461618e-01
-7.155301965960304544e-01 -2.065582778135153508e-01 3.549473996991046598e-01
2.789336473770727409e-02 -2.980371267213346442e-01 -2.155511486601477955e-01
-4.916444551490664616e-02 4.220976957082471226e-01 -9.814851625390088111e-03
4.569326945368793469e-01 7.467668508769826907e-01 -1.510203195542751953e-01
-1.373696474512782831e-02 7.693146030118874767e-02 8.824340335625189269e-01
7.650763120111574445e-01 -3.234136723303453476e-01 2.669356473783646155e-01
2.530924862189743996e-01 -1.749692729758766940e-01 1.062718806406038052e-01
-5.035671050201951937e-01 -1.644007248577817118e-02 1.282983186083589411e-01
7.211446017328163594e-01 -2.099486395562358554e-01 -4.565077390634975085e-01
-7.983243128399025723e-01 2.208270092300380905e-01 -5.931041737608694353e-02
4.593375041407231629e-01 -7.275080434543551577e-01 1.179482174670776345e-01
-4.638289200512769050e-01 -2.384799710571752218e-01 -6.536041397015064369e-01
3.669819618625125845e-01 4.969104497408465271e-01 5.359542848495167933e-01
5.970786273129006227e-01 -4.680534710767403350e-01 -3.637091929637646937e-01
4.067841164328352410e-01 2.782184703563588823e-01 7.546115963061841292e-01
5.457758845684220761e-01 -6.647288636440732423e-01 -1.288193837764944061e-01
5.849061595725044693e-01 7.800334371480646505e-03 -6.073912669715755275e-01
2.881343154260685435e-01 4.478068849994625844e-01 1.740563450003982937e-01
-5.066166631680895094e-01 -2.880226428457104970e-01 5.852096467941169528e-03
-2.522682222299320043e-01 -4.985327174441900322e-01 -6.744249559398650673e-01
-1.269400041067952900e-01 2.353700846748265352e-01 -4.740730498462337739e-01
1.309874966533219609e-01 5.858628592998125217e-01 5.640061020832705108e-01
4.568535145338776804e-01 2.737315484773085728e-01 -6.711626318151925341e-01
-3.506755032090303481e-01 -3.298709593519617012e-01 2.811358057228456331e-01
-2.219420818347545288e-01 5.638658666419928966e-01 -2.133276985894274336e-01
4.530931617539931122e-01 2.845663153934350001e-02 3.248328399937018829e-01
2.577969803053107856e-01 3.077749059797242268e-02 7.815861807769756142e-01
2.346699780589680817e-01 -2.421109904959737880e-01 -5.081070469445037041e-01
-7.843726188677656308e-02 -1.794222739461515392e-01 5.423577066293749915e-01
3.122410559116524098e-01 -2.426760449035975375e-01 4.284037251295017557e-01
-3.484635442783707293e-01 6.133596453606899868e-01 4.143046923453875263e-01
-2.529399500694943792e-01 -5.638243059815465363e-01 5.735409548714441863e-01
1.120829745752853907e-01 5.120340505748527393e-02 -5.809703689704703855e-01
-3.622550481418110868e-01 -8.149773266064591626e-01 -1.080471581753022214e-01
-1.853408062026692393e-01 3.708998219166448340e-01 2.182880768325157206e-01
-2.257001725852141039e-01 -9.309706670487845337e-02 -1.996596342827560433e-01
-2.008584060224647416e-01 -2.075040301992876479e-01 -8.134693585302662511e-01
1.649298085988213924e-01 7.821552396427334797e-01 3.511606273600750838e-01
-5.489709082748043256e-01 -4.823561396678392454e-01 -4.940722557558900330e-01
2.030012727824936636e-01 7.176283421105453808e-01 -4.279890122616394899e-01
-7.669562805377801995e-01 -3.983170381191364906e-01 -2.104138197570341873e-01
8.061134875002256006e-01 3.099455397398410694e-01 -6.618655562457691210e-02
2.265538342430305566e-04 -7.538362707287225017e-01 4.498426707603629393e-01
8.931433401460766447e-03 -1.878959994130762756e-01 8.723841776857562680e-01
-4.199158990083718956e-01 -6.770122868209182965e-01 1.233473639343237588e-01
2.694418010592212198e-01 1.249046905753480041e-01 1.310531483759063559e-02
7.798778964064685404e-01 4.207426885888206763e-02 3.850585469343850153e-01
-3.763845387380292395e-01 3.422740604127513797e-01 -3.598968981176510762e-01
-8.599518475701178888e-02 8.499259403005439140e-01 6.082481889346037091e-02
-2.204791281044143347e-01 1.062849323126351109e-01 -7.915744581551200643e-01
-5.742473846094791057e-01 2.905248214049359623e-01 -5.603509224412124290e-01
4.603913045119732983e-01 -1.451431000335821619e-01 6.954632396115836279e-01
2.745124083136074589e-01 -4.816456989393068100e-01 -3.197265423036383947e-01
4.563465192521649616e-01 -4.524959147008916216e-01 6.069929997245064879e-01
1.500693245523793962e-01 -8.308148608219538822e-01 2.128737479430521662e-01
-5.012038604949585752e-01 2.544265105200320676e-01 2.646634101322346000e-01
2.034365116603361334e-01 -4.877363248568518661e-01 1.363474764350168233e-01
1.644494555455654206e-01 -5.392335034104438485e-01 6.575922634376994980e-01
-1.965526298587466081e-01 4.541537984281525386e-02 3.063549809837030069e-01
5.223936277221787883e-01 -1.085479334645074179e-01 -3.185624259239997480e-01
-7.935792144860089881e-01 -3.450292305076666510e-01 1.269266633384188436e-01
-3.294802560459185736e-01 -3.896032553367997919e-01 -3.415786905955628949e-01
6.766295192641297307e-01 5.044547361238745919e-01 1.839948362535360205e-01
2.835588170606819780e-01 1.844072938727307209e-01 5.034443100482813849e-01
2.712698599400479860e-01 5.530819865924837542e-01 -6.701390881303301850e-01
3.912762540896945196e-01 -4.347992197582773999e-01 -5.949908193635398967e-02
7.855949526701798691e-01 1.308624669259461082e-01 -3.959208239067619761e-01
-9.250385008389788721e-02 -5.494664516439904389e-01 1.264457922344831287e-01
4.551698116500383362e-01 -3.086125409484862248e-01 -6.794461883909840294e-01
-3.192949948158811946e-01 -1.058942542901264022e-01 7.903204360151183661e-01
-8.612147447600198014e-01 -5.786066842228993617e-02 7.198467807550619491e-02
