RotX	RotY	RotZ	X	Y	Z
0.6778617515894295	0.2845136955685824	0.6456507764029659	0.23383749483744698	0.7649086776791715	0.7221115994544708
0.11774830724293639	0.592654903863343	0.0880500269296034	0.9691243185508291	0.3392396282439475	0.020261149647881282
0.5036150487320212	0.12186266862307837	0.6509428121267115	0.7310060859393762	0.8592659733128383	0.8886435019297769
0.3094495362992712	0.3577597425009572	0.9744728953406346	0.4339218223185809	0.4047058662834764	0.9253606319140601
0.18730232982211725	0.4740757745008791	0.4854259740541623	0.7425282586935402	0.4354135024668393	0.8632221120549012
0.6702469813222248	0.930967532572797	0.26202118844280853	0.8124025081584713	0.11677320895906751	0.8019300984260431
0.8487292395469763	0.40659648306540375	0.7000138364418992	0.9687024546738258	0.18493390251599462	0.6181409582708755
0.047430530757854195	0.33860367502622923	0.1411867841262725	0.5367829916339966	0.6032158565616197	0.9894057680301244
0.9668024850188633	0.8826613406922584	0.5674812846565113	0.8860628513473452	0.3549178171573638	0.2009312518302503
0.5260453870306901	0.5312092983356967	0.9100716390471303	0.005736247522081794	0.8555514527618717	0.6082354968686869
0.9396444968033004	0.7452159320928667	0.36625945108514557	0.6347991567673523	0.36971966412973833	0.9215654830951199
0.01968475821641391	0.5547901377629766	0.507331391153335	0.19013956312456426	0.4281466618894747	0.2968920253769294
0.6704098416639245	0.7531287282576931	0.7713956880272157	0.39435192492219784	0.19138935814886393	0.2940501096744905
0.534734109946715	0.6153026101008355	0.7948729777373728	0.7197363915118421	0.17436990659146667	0.7439909887728533
0.11511070454877259	0.9177544728074384	0.6897700594466297	0.11191336648993921	0.8365778506635564	0.6784189146034054
0.7118971267547511	0.48742887585568184	0.6047052148098895	0.42811362231276373	0.5675095574879805	0.789791162570454
0.19976441132893785	0.8758960400101374	0.3060090380522952	0.14756650864257181	0.6345490613013687	0.5244097492996973
0.2915334893053786	0.6281707217233395	0.7143518740441027	0.27258800776898173	0.11664084046240897	0.5103051171476589
0.2829793171046294	0.3252251409904433	0.49396892209741117	0.7312004656425184	0.014959980176729504	0.47821737170388356
0.12349014168125105	0.8532278234114884	0.25977674881794666	0.40400343446097586	0.04742344874946969	0.14914278580668794
0.0017897903222204858	0.3600353092902223	0.8106878069171878	0.5757784452359002	0.8399061454250207	0.175458300743361
0.6773415530010388	0.7458575638933894	0.344000885990569	0.11429768112828564	0.7422027566274956	0.5214705259831743
0.46973132370381665	0.8371100396988319	0.49290612729697925	0.29497545938416925	0.74843172804215	0.269847187616026
0.2762854881517588	0.2087347894616437	0.10338732384796467	0.8015755960684138	0.7006849342056006	0.3832131853984496
0.7249844688446831	0.961245776803728	0.46624859503030014	0.4882853565390033	0.5290607545129347	0.26656018045561114
0.24800405985025753	0.488384722249826	0.5007304610270199	0.2892819734951687	0.5823129334842699	0.770791354853164
0.6895786361732062	0.1471084714567048	0.642391769949142	0.0034182894903084238	0.3926967668741066	0.4610278491530294
0.7955567869219886	0.8800938929819454	0.7181977236280052	0.7752522499295468	0.9316137924063105	0.4845471479506448
0.2797202151512297	0.3701408855266072	0.42862384209706783	0.3161532482858075	0.3037141387862903	0.9826898437391616
0.9923268910729559	0.6429280915576341	0.8097938358061602	0.7211448533472536	0.6821117267052523	0.14650819130172266
0.13672180725388472	0.8858398626534033	0.01426712722868484	0.6797638790481366	0.8047853385485436	0.7179130382090444
0.14440926258548847	0.6405039957765954	0.12348677213218584	0.4622472784020454	0.6548325231064823	0.37187004718762673
0.5172458364113759	0.946954550384964	0.31038964791618595	0.17500990396814686	0.9075651158169935	0.4832537045192272
0.49635659913351526	0.9535625932362365	0.2678076662183211	0.7964776764925207	0.560155936858109	0.6900177636004038
0.47064361801020427	0.3838588355861746	0.14406019030878947	0.9875002011733409	0.7272010973905964	0.45506949219874215
0.49291773543489437	0.0002538427120237774	0.02960750665656109	0.8075766434735141	0.046169695452446424	0.7717126098675047
0.7133640594559716	0.6793239327912491	0.5445057688422141	0.34732818812409905	0.9725981195284027	0.9107375610052394
0.47431493159099913	0.17541996596965548	0.2345775913424153	0.014016172954511075	0.872275252160261	0.36341387539859527
0.48581989826652505	0.5264532551877934	0.7931332898155337	0.6151297098740984	0.06928096473784862	0.3770959726977873
0.45626853325518213	0.718236005730783	0.7840425850033875	0.0051627460408377734	0.5986644995315266	0.029745050676528884
0.8354551855354682	0.2400393600798757	0.33313122503113235	0.23294141723552442	0.8677729268257635	0.3006844959304221
0.7421213218529115	0.6129686757191167	0.862721484258292	0.19776114073697992	0.5172215789933108	0.8336702063047016
0.6105980328662264	0.012254802849643642	0.25356409269701075	0.684347652297286	0.6115891059690928	0.8964826252185294
0.9255180551897967	0.8003155673310133	0.18363899749141843	0.3719960887561181	0.9646856107067925	0.4838259025307803
0.33399872277202314	0.9619974416065554	0.6995192226288048	0.6964425334558979	0.41236457262036874	0.09351259710820614
0.9834955123785776	0.0848008796462012	0.6659688181097813	0.051109278935717484	0.014322947414984855	0.009938385230199076
0.9424344947671277	0.4621620120672052	0.6020297225214872	0.1413207372094223	0.487732869694225	0.518803383866771
0.1526434429682969	0.45802669183254396	0.8865180972974642	0.5751978860245204	0.18595334755385184	0.9553213956530466
0.8928473437480909	0.9270067847489804	0.7809171396208071	0.5613596613774997	0.7757678959493021	0.6194136325088634
0.005694455545791288	0.1162821254650872	0.10954564537564748	0.5538631814657797	0.695735028173654	0.939352552826076
0.9012276238851848	0.5978344286727952	0.5712136033619153	0.06831468751150127	0.7712115591828013	0.26595898914725136
0.9179163584864721	0.22120556323361595	0.6963224086569129	0.11229353621667482	0.49388246571293526	0.1489808967677504
0.8426854305573911	0.6140071031041104	0.9772403349001437	0.1410245275670753	0.8561011007567504	0.7343101497347094
0.3872128540644427	0.017902218193430963	0.7359684709773223	0.09814793418941747	0.8089433739512141	0.7984940338830323
0.21572720353263686	0.9659086402299667	0.7929019188469978	0.6045899677506547	0.734951339580822	0.46831372456815645
0.09284703510753611	0.636930253844748	0.4162285314871601	0.9788579058458184	0.06334502512893636	0.1605119793977191
0.900349693232387	0.486992568587834	0.19313545091651974	0.3126668642147765	0.07629994632051162	0.6339111208117176
0.9200805449433547	0.5701980246906341	0.6419818600408308	0.29280436872670645	0.7084189994916866	0.9151695232300504
